Boro Desc,Boro Id,CCRB Received Year,DateStamp,Number of Records,Uniq Id
Bronx,3,2009,5/12/17,1,23713
Bronx,3,2009,5/12/17,1,23716
Bronx,3,2009,5/12/17,1,23725
Bronx,3,2009,5/12/17,1,23729
Bronx,3,2009,5/12/17,1,23734
Bronx,3,2009,5/12/17,1,23747
Bronx,3,2009,5/12/17,1,23818
Bronx,3,2009,5/12/17,1,23820
Bronx,3,2009,5/12/17,1,23822
Bronx,3,2009,5/12/17,1,23829
Bronx,3,2009,5/12/17,1,23833
Bronx,3,2009,5/12/17,1,23838
Bronx,3,2009,5/12/17,1,23844
Bronx,3,2009,5/12/17,1,23847
Bronx,3,2009,5/12/17,1,23855
Bronx,3,2009,5/12/17,1,23860
Bronx,3,2009,5/12/17,1,23863
Bronx,3,2009,5/12/17,1,23868
Bronx,3,2009,5/12/17,1,23871
Bronx,3,2009,5/12/17,1,23872
Bronx,3,2009,5/12/17,1,23874
Bronx,3,2009,5/12/17,1,23885
Bronx,3,2009,5/12/17,1,23887
Bronx,3,2009,5/12/17,1,23901
Bronx,3,2009,5/12/17,1,23902
Bronx,3,2009,5/12/17,1,23905
Bronx,3,2009,5/12/17,1,23908
Bronx,3,2009,5/12/17,1,23910
Bronx,3,2009,5/12/17,1,23911
Bronx,3,2009,5/12/17,1,23912
Bronx,3,2009,5/12/17,1,23917
Bronx,3,2009,5/12/17,1,23919
Bronx,3,2009,5/12/17,1,23921
Bronx,3,2009,5/12/17,1,23923
Bronx,3,2009,5/12/17,1,23927
Bronx,3,2009,5/12/17,1,23938
Bronx,3,2009,5/12/17,1,23941
Bronx,3,2009,5/12/17,1,23946
Bronx,3,2009,5/12/17,1,23951
Bronx,3,2009,5/12/17,1,23953
Bronx,3,2009,5/12/17,1,23954
Bronx,3,2009,5/12/17,1,23959
Bronx,3,2009,5/12/17,1,23963
Bronx,3,2009,5/12/17,1,23964
Bronx,3,2009,5/12/17,1,23965
Bronx,3,2009,5/12/17,1,23971
Bronx,3,2009,5/12/17,1,23974
Bronx,3,2009,5/12/17,1,23979
Bronx,3,2009,5/12/17,1,23982
Bronx,3,2009,5/12/17,1,23989
Bronx,3,2009,5/12/17,1,23990
Bronx,3,2009,5/12/17,1,23991
Bronx,3,2009,5/12/17,1,23996
Bronx,3,2009,5/12/17,1,23997
Bronx,3,2009,5/12/17,1,23999
Bronx,3,2009,5/12/17,1,24000
Bronx,3,2009,5/12/17,1,24002
Bronx,3,2009,5/12/17,1,24005
Bronx,3,2009,5/12/17,1,24010
Bronx,3,2009,5/12/17,1,24012
Bronx,3,2009,5/12/17,1,24016
Bronx,3,2009,5/12/17,1,24018
Bronx,3,2009,5/12/17,1,24019
Bronx,3,2009,5/12/17,1,24022
Bronx,3,2009,5/12/17,1,24024
Bronx,3,2009,5/12/17,1,24029
Bronx,3,2009,5/12/17,1,24035
Bronx,3,2009,5/12/17,1,24043
Bronx,3,2009,5/12/17,1,24045
Bronx,3,2009,5/12/17,1,24046
Bronx,3,2009,5/12/17,1,24048
Bronx,3,2009,5/12/17,1,24049
Bronx,3,2009,5/12/17,1,24052
Bronx,3,2009,5/12/17,1,24053
Bronx,3,2009,5/12/17,1,24054
Bronx,3,2009,5/12/17,1,24056
Bronx,3,2009,5/12/17,1,24058
Bronx,3,2009,5/12/17,1,24061
Bronx,3,2009,5/12/17,1,24062
Bronx,3,2009,5/12/17,1,24063
Bronx,3,2009,5/12/17,1,24064
Bronx,3,2009,5/12/17,1,24067
Bronx,3,2009,5/12/17,1,24070
Bronx,3,2009,5/12/17,1,24074
Bronx,3,2009,5/12/17,1,24077
Bronx,3,2009,5/12/17,1,24081
Bronx,3,2009,5/12/17,1,24086
Bronx,3,2009,5/12/17,1,24088
Bronx,3,2009,5/12/17,1,24091
Bronx,3,2009,5/12/17,1,24095
Bronx,3,2009,5/12/17,1,24102
Bronx,3,2009,5/12/17,1,24108
Bronx,3,2009,5/12/17,1,24109
Bronx,3,2009,5/12/17,1,24112
Bronx,3,2009,5/12/17,1,24116
Bronx,3,2009,5/12/17,1,24128
Bronx,3,2009,5/12/17,1,24135
Bronx,3,2009,5/12/17,1,24137
Bronx,3,2009,5/12/17,1,24138
Bronx,3,2009,5/12/17,1,24145
Bronx,3,2009,5/12/17,1,24147
Bronx,3,2009,5/12/17,1,24148
Bronx,3,2009,5/12/17,1,24152
Bronx,3,2009,5/12/17,1,24158
Bronx,3,2009,5/12/17,1,24163
Bronx,3,2009,5/12/17,1,24165
Bronx,3,2009,5/12/17,1,24167
Bronx,3,2009,5/12/17,1,24171
Bronx,3,2009,5/12/17,1,24174
Bronx,3,2009,5/12/17,1,24184
Bronx,3,2009,5/12/17,1,24193
Bronx,3,2009,5/12/17,1,24200
Bronx,3,2009,5/12/17,1,24207
Bronx,3,2009,5/12/17,1,24212
Bronx,3,2009,5/12/17,1,24213
Bronx,3,2009,5/12/17,1,24220
Bronx,3,2009,5/12/17,1,24225
Bronx,3,2009,5/12/17,1,24230
Bronx,3,2009,5/12/17,1,24241
Bronx,3,2009,5/12/17,1,24242
Bronx,3,2009,5/12/17,1,24252
Bronx,3,2009,5/12/17,1,24254
Bronx,3,2009,5/12/17,1,24256
Bronx,3,2009,5/12/17,1,24258
Bronx,3,2009,5/12/17,1,24267
Bronx,3,2009,5/12/17,1,24272
Bronx,3,2009,5/12/17,1,24283
Bronx,3,2009,5/12/17,1,24294
Bronx,3,2009,5/12/17,1,24296
Bronx,3,2009,5/12/17,1,24298
Bronx,3,2009,5/12/17,1,24299
Bronx,3,2009,5/12/17,1,24312
Bronx,3,2009,5/12/17,1,24315
Bronx,3,2009,5/12/17,1,24316
Bronx,3,2009,5/12/17,1,24317
Bronx,3,2009,5/12/17,1,24320
Bronx,3,2009,5/12/17,1,24321
Bronx,3,2009,5/12/17,1,24325
Bronx,3,2009,5/12/17,1,24326
Bronx,3,2009,5/12/17,1,24330
Bronx,3,2009,5/12/17,1,24331
Bronx,3,2009,5/12/17,1,24344
Bronx,3,2009,5/12/17,1,24347
Bronx,3,2009,5/12/17,1,24352
Bronx,3,2009,5/12/17,1,24359
Bronx,3,2009,5/12/17,1,24362
Bronx,3,2009,5/12/17,1,24366
Bronx,3,2009,5/12/17,1,24368
Bronx,3,2009,5/12/17,1,24371
Bronx,3,2009,5/12/17,1,24381
Bronx,3,2009,5/12/17,1,24384
Bronx,3,2009,5/12/17,1,24386
Bronx,3,2009,5/12/17,1,24393
Bronx,3,2009,5/12/17,1,24398
Bronx,3,2009,5/12/17,1,24404
Bronx,3,2009,5/12/17,1,24408
Bronx,3,2009,5/12/17,1,24409
Bronx,3,2009,5/12/17,1,24418
Bronx,3,2009,5/12/17,1,24421
Bronx,3,2009,5/12/17,1,24423
Bronx,3,2009,5/12/17,1,24429
Bronx,3,2009,5/12/17,1,24430
Bronx,3,2009,5/12/17,1,24439
Bronx,3,2009,5/12/17,1,24443
Bronx,3,2009,5/12/17,1,24444
Bronx,3,2009,5/12/17,1,24445
Bronx,3,2009,5/12/17,1,24446
Bronx,3,2009,5/12/17,1,24448
Bronx,3,2009,5/12/17,1,24455
Bronx,3,2009,5/12/17,1,24457
Bronx,3,2009,5/12/17,1,24458
Bronx,3,2009,5/12/17,1,24459
Bronx,3,2009,5/12/17,1,24461
Bronx,3,2009,5/12/17,1,24464
Bronx,3,2009,5/12/17,1,24467
Bronx,3,2009,5/12/17,1,24469
Bronx,3,2009,5/12/17,1,24472
Bronx,3,2009,5/12/17,1,24475
Bronx,3,2009,5/12/17,1,24483
Bronx,3,2009,5/12/17,1,24488
Bronx,3,2009,5/12/17,1,24494
Bronx,3,2009,5/12/17,1,24498
Bronx,3,2009,5/12/17,1,24504
Bronx,3,2009,5/12/17,1,24514
Bronx,3,2009,5/12/17,1,24522
Bronx,3,2009,5/12/17,1,24523
Bronx,3,2009,5/12/17,1,24526
Bronx,3,2009,5/12/17,1,24532
Bronx,3,2009,5/12/17,1,24537
Bronx,3,2009,5/12/17,1,24538
Bronx,3,2009,5/12/17,1,24545
Bronx,3,2009,5/12/17,1,24548
Bronx,3,2009,5/12/17,1,24549
Bronx,3,2009,5/12/17,1,24555
Bronx,3,2009,5/12/17,1,24558
Bronx,3,2009,5/12/17,1,24561
Bronx,3,2009,5/12/17,1,24563
Bronx,3,2009,5/12/17,1,24566
Bronx,3,2009,5/12/17,1,24567
Bronx,3,2009,5/12/17,1,24568
Bronx,3,2009,5/12/17,1,24570
Bronx,3,2009,5/12/17,1,24578
Bronx,3,2009,5/12/17,1,24584
Bronx,3,2009,5/12/17,1,24589
Bronx,3,2009,5/12/17,1,24591
Bronx,3,2009,5/12/17,1,24592
Bronx,3,2009,5/12/17,1,24593
Bronx,3,2009,5/12/17,1,24595
Bronx,3,2009,5/12/17,1,24596
Bronx,3,2009,5/12/17,1,24599
Bronx,3,2009,5/12/17,1,24600
Bronx,3,2009,5/12/17,1,24602
Bronx,3,2009,5/12/17,1,24609
Bronx,3,2009,5/12/17,1,24610
Bronx,3,2009,5/12/17,1,24611
Bronx,3,2009,5/12/17,1,24621
Bronx,3,2009,5/12/17,1,24622
Bronx,3,2009,5/12/17,1,24624
Bronx,3,2009,5/12/17,1,24625
Bronx,3,2009,5/12/17,1,24626
Bronx,3,2009,5/12/17,1,24631
Bronx,3,2009,5/12/17,1,24633
Bronx,3,2009,5/12/17,1,24642
Bronx,3,2009,5/12/17,1,24643
Bronx,3,2009,5/12/17,1,24645
Bronx,3,2009,5/12/17,1,24649
Bronx,3,2009,5/12/17,1,24651
Bronx,3,2009,5/12/17,1,24654
Bronx,3,2009,5/12/17,1,24658
Bronx,3,2009,5/12/17,1,24659
Bronx,3,2009,5/12/17,1,24661
Bronx,3,2009,5/12/17,1,24664
Bronx,3,2009,5/12/17,1,24667
Bronx,3,2009,5/12/17,1,24670
Bronx,3,2009,5/12/17,1,24673
Bronx,3,2009,5/12/17,1,24682
Bronx,3,2009,5/12/17,1,24685
Bronx,3,2009,5/12/17,1,24689
Bronx,3,2009,5/12/17,1,24691
Bronx,3,2009,5/12/17,1,24693
Bronx,3,2009,5/12/17,1,24698
Bronx,3,2009,5/12/17,1,24700
Bronx,3,2009,5/12/17,1,24701
Bronx,3,2009,5/12/17,1,24713
Bronx,3,2009,5/12/17,1,24721
Bronx,3,2009,5/12/17,1,24724
Bronx,3,2009,5/12/17,1,24728
Bronx,3,2009,5/12/17,1,24733
Bronx,3,2009,5/12/17,1,24738
Bronx,3,2009,5/12/17,1,24746
Bronx,3,2009,5/12/17,1,24750
Bronx,3,2009,5/12/17,1,24751
Bronx,3,2009,5/12/17,1,24763
Bronx,3,2009,5/12/17,1,24764
Bronx,3,2009,5/12/17,1,24765
Bronx,3,2009,5/12/17,1,24775
Bronx,3,2009,5/12/17,1,24780
Bronx,3,2009,5/12/17,1,24781
Bronx,3,2009,5/12/17,1,24782
Bronx,3,2009,5/12/17,1,24787
Bronx,3,2009,5/12/17,1,24797
Bronx,3,2009,5/12/17,1,24798
Bronx,3,2009,5/12/17,1,24803
Bronx,3,2009,5/12/17,1,24805
Bronx,3,2009,5/12/17,1,24808
Bronx,3,2009,5/12/17,1,24814
Bronx,3,2009,5/12/17,1,24829
Bronx,3,2009,5/12/17,1,24832
Bronx,3,2009,5/12/17,1,24837
Bronx,3,2009,5/12/17,1,24841
Bronx,3,2009,5/12/17,1,24843
Bronx,3,2009,5/12/17,1,24845
Bronx,3,2009,5/12/17,1,24847
Bronx,3,2009,5/12/17,1,24848
Bronx,3,2009,5/12/17,1,24850
Bronx,3,2009,5/12/17,1,24851
Bronx,3,2009,5/12/17,1,24853
Bronx,3,2009,5/12/17,1,24858
Bronx,3,2009,5/12/17,1,24859
Bronx,3,2009,5/12/17,1,24860
Bronx,3,2009,5/12/17,1,24863
Bronx,3,2009,5/12/17,1,24875
Bronx,3,2009,5/12/17,1,24876
Bronx,3,2009,5/12/17,1,24878
Bronx,3,2009,5/12/17,1,24883
Bronx,3,2009,5/12/17,1,24884
Bronx,3,2009,5/12/17,1,24891
Bronx,3,2009,5/12/17,1,24903
Bronx,3,2009,5/12/17,1,24907
Bronx,3,2009,5/12/17,1,24910
Bronx,3,2009,5/12/17,1,24911
Bronx,3,2009,5/12/17,1,24913
Bronx,3,2009,5/12/17,1,24914
Bronx,3,2009,5/12/17,1,24918
Bronx,3,2009,5/12/17,1,24919
Bronx,3,2009,5/12/17,1,24920
Bronx,3,2009,5/12/17,1,24921
Bronx,3,2009,5/12/17,1,24925
Bronx,3,2009,5/12/17,1,24928
Bronx,3,2009,5/12/17,1,24934
Bronx,3,2009,5/12/17,1,24936
Bronx,3,2009,5/12/17,1,24951
Bronx,3,2009,5/12/17,1,24953
Bronx,3,2009,5/12/17,1,24957
Bronx,3,2009,5/12/17,1,24958
Bronx,3,2009,5/12/17,1,24962
Bronx,3,2009,5/12/17,1,24964
Bronx,3,2009,5/12/17,1,24965
Bronx,3,2009,5/12/17,1,24970
Bronx,3,2009,5/12/17,1,24974
Bronx,3,2009,5/12/17,1,24977
Bronx,3,2009,5/12/17,1,24987
Bronx,3,2009,5/12/17,1,24994
Bronx,3,2009,5/12/17,1,24995
Bronx,3,2009,5/12/17,1,25002
Bronx,3,2009,5/12/17,1,25007
Bronx,3,2009,5/12/17,1,25012
Bronx,3,2009,5/12/17,1,25017
Bronx,3,2009,5/12/17,1,25018
Bronx,3,2009,5/12/17,1,25028
Bronx,3,2009,5/12/17,1,25029
Bronx,3,2009,5/12/17,1,25030
Bronx,3,2009,5/12/17,1,25036
Bronx,3,2009,5/12/17,1,25045
Bronx,3,2009,5/12/17,1,25053
Bronx,3,2009,5/12/17,1,25055
Bronx,3,2009,5/12/17,1,25056
Bronx,3,2009,5/12/17,1,25057
Bronx,3,2009,5/12/17,1,25062
Bronx,3,2009,5/12/17,1,25065
Bronx,3,2009,5/12/17,1,25066
Bronx,3,2009,5/12/17,1,25069
Bronx,3,2009,5/12/17,1,25070
Bronx,3,2009,5/12/17,1,25076
Bronx,3,2009,5/12/17,1,25077
Bronx,3,2009,5/12/17,1,25080
Bronx,3,2009,5/12/17,1,25082
Bronx,3,2009,5/12/17,1,25087
Bronx,3,2009,5/12/17,1,25088
Bronx,3,2009,5/12/17,1,25089
Bronx,3,2009,5/12/17,1,25090
Bronx,3,2009,5/12/17,1,25093
Bronx,3,2009,5/12/17,1,25098
Bronx,3,2009,5/12/17,1,25099
Bronx,3,2009,5/12/17,1,25110
Bronx,3,2009,5/12/17,1,25113
Bronx,3,2009,5/12/17,1,25117
Bronx,3,2009,5/12/17,1,25118
Bronx,3,2009,5/12/17,1,25121
Bronx,3,2009,5/12/17,1,25133
Bronx,3,2009,5/12/17,1,25136
Bronx,3,2009,5/12/17,1,25145
Bronx,3,2009,5/12/17,1,25151
Bronx,3,2009,5/12/17,1,25153
Bronx,3,2009,5/12/17,1,25155
Bronx,3,2009,5/12/17,1,25159
Bronx,3,2009,5/12/17,1,25163
Bronx,3,2009,5/12/17,1,25164
Bronx,3,2009,5/12/17,1,25171
Bronx,3,2009,5/12/17,1,25173
Bronx,3,2009,5/12/17,1,25174
Bronx,3,2009,5/12/17,1,25181
Bronx,3,2009,5/12/17,1,25184
Bronx,3,2009,5/12/17,1,25194
Bronx,3,2009,5/12/17,1,25212
Bronx,3,2009,5/12/17,1,25213
Bronx,3,2009,5/12/17,1,25220
Bronx,3,2009,5/12/17,1,25222
Bronx,3,2009,5/12/17,1,25225
Bronx,3,2009,5/12/17,1,25230
Bronx,3,2009,5/12/17,1,25233
Bronx,3,2009,5/12/17,1,25234
Bronx,3,2009,5/12/17,1,25242
Bronx,3,2009,5/12/17,1,25245
Bronx,3,2009,5/12/17,1,25251
Bronx,3,2009,5/12/17,1,25253
Bronx,3,2009,5/12/17,1,25257
Bronx,3,2009,5/12/17,1,25262
Bronx,3,2009,5/12/17,1,25265
Bronx,3,2009,5/12/17,1,25266
Bronx,3,2009,5/12/17,1,25268
Bronx,3,2009,5/12/17,1,25272
Bronx,3,2009,5/12/17,1,25277
Bronx,3,2009,5/12/17,1,25284
Bronx,3,2009,5/12/17,1,25286
Bronx,3,2009,5/12/17,1,25296
Bronx,3,2009,5/12/17,1,25298
Bronx,3,2009,5/12/17,1,25299
Bronx,3,2009,5/12/17,1,25308
Bronx,3,2009,5/12/17,1,25312
Bronx,3,2009,5/12/17,1,25313
Bronx,3,2009,5/12/17,1,25317
Bronx,3,2009,5/12/17,1,25318
Bronx,3,2009,5/12/17,1,25319
Bronx,3,2009,5/12/17,1,25322
Bronx,3,2009,5/12/17,1,25323
Bronx,3,2009,5/12/17,1,25328
Bronx,3,2009,5/12/17,1,25335
Bronx,3,2009,5/12/17,1,25344
Bronx,3,2009,5/12/17,1,25347
Bronx,3,2009,5/12/17,1,25355
Bronx,3,2009,5/12/17,1,25356
Bronx,3,2009,5/12/17,1,25358
Bronx,3,2009,5/12/17,1,25378
Bronx,3,2009,5/12/17,1,25380
Bronx,3,2009,5/12/17,1,25388
Bronx,3,2009,5/12/17,1,25395
Bronx,3,2009,5/12/17,1,25396
Bronx,3,2009,5/12/17,1,25399
Bronx,3,2009,5/12/17,1,25410
Bronx,3,2009,5/12/17,1,25413
Bronx,3,2009,5/12/17,1,25420
Bronx,3,2009,5/12/17,1,25422
Bronx,3,2009,5/12/17,1,25423
Bronx,3,2009,5/12/17,1,25434
Bronx,3,2009,5/12/17,1,25439
Bronx,3,2009,5/12/17,1,25448
Bronx,3,2009,5/12/17,1,25449
Bronx,3,2009,5/12/17,1,25450
Bronx,3,2009,5/12/17,1,25469
Bronx,3,2009,5/12/17,1,25474
Bronx,3,2009,5/12/17,1,25475
Bronx,3,2009,5/12/17,1,25477
Bronx,3,2009,5/12/17,1,25480
Bronx,3,2009,5/12/17,1,25482
Bronx,3,2009,5/12/17,1,25490
Bronx,3,2009,5/12/17,1,25494
Bronx,3,2009,5/12/17,1,25496
Bronx,3,2009,5/12/17,1,25497
Bronx,3,2009,5/12/17,1,25499
Bronx,3,2009,5/12/17,1,25500
Bronx,3,2009,5/12/17,1,25504
Bronx,3,2009,5/12/17,1,25510
Bronx,3,2009,5/12/17,1,25513
Bronx,3,2009,5/12/17,1,25515
Bronx,3,2009,5/12/17,1,25516
Bronx,3,2009,5/12/17,1,25520
Bronx,3,2009,5/12/17,1,25525
Bronx,3,2009,5/12/17,1,25527
Bronx,3,2009,5/12/17,1,25537
Bronx,3,2009,5/12/17,1,25539
Bronx,3,2009,5/12/17,1,25560
Bronx,3,2009,5/12/17,1,25562
Bronx,3,2009,5/12/17,1,25565
Bronx,3,2009,5/12/17,1,25573
Bronx,3,2009,5/12/17,1,25575
Bronx,3,2009,5/12/17,1,25587
Bronx,3,2009,5/12/17,1,25594
Bronx,3,2009,5/12/17,1,25597
Bronx,3,2009,5/12/17,1,25598
Bronx,3,2009,5/12/17,1,25602
Bronx,3,2009,5/12/17,1,25609
Bronx,3,2009,5/12/17,1,25613
Bronx,3,2009,5/12/17,1,25620
Bronx,3,2009,5/12/17,1,25621
Bronx,3,2009,5/12/17,1,25627
Bronx,3,2009,5/12/17,1,25628
Bronx,3,2009,5/12/17,1,25635
Bronx,3,2009,5/12/17,1,25639
Bronx,3,2009,5/12/17,1,25650
Bronx,3,2009,5/12/17,1,25656
Bronx,3,2009,5/12/17,1,25661
Bronx,3,2009,5/12/17,1,25664
Bronx,3,2009,5/12/17,1,25665
Bronx,3,2009,5/12/17,1,25674
Bronx,3,2009,5/12/17,1,25675
Bronx,3,2009,5/12/17,1,25681
Bronx,3,2009,5/12/17,1,25682
Bronx,3,2009,5/12/17,1,25693
Bronx,3,2009,5/12/17,1,25701
Bronx,3,2009,5/12/17,1,25707
Bronx,3,2009,5/12/17,1,25710
Bronx,3,2009,5/12/17,1,25712
Bronx,3,2009,5/12/17,1,25713
Bronx,3,2009,5/12/17,1,25714
Bronx,3,2009,5/12/17,1,25719
Bronx,3,2009,5/12/17,1,25724
Bronx,3,2009,5/12/17,1,25740
Bronx,3,2009,5/12/17,1,25741
Bronx,3,2009,5/12/17,1,25744
Bronx,3,2009,5/12/17,1,25752
Bronx,3,2009,5/12/17,1,25755
Bronx,3,2009,5/12/17,1,25760
Bronx,3,2009,5/12/17,1,25762
Bronx,3,2009,5/12/17,1,25768
Bronx,3,2009,5/12/17,1,25773
Bronx,3,2009,5/12/17,1,25774
Bronx,3,2009,5/12/17,1,25775
Bronx,3,2009,5/12/17,1,25784
Bronx,3,2009,5/12/17,1,25786
Bronx,3,2009,5/12/17,1,25797
Bronx,3,2009,5/12/17,1,25798
Bronx,3,2009,5/12/17,1,25799
Bronx,3,2009,5/12/17,1,25806
Bronx,3,2009,5/12/17,1,25811
Bronx,3,2009,5/12/17,1,25812
Bronx,3,2009,5/12/17,1,25820
Bronx,3,2009,5/12/17,1,25825
Bronx,3,2009,5/12/17,1,25829
Bronx,3,2009,5/12/17,1,25833
Bronx,3,2009,5/12/17,1,25834
Bronx,3,2009,5/12/17,1,25836
Bronx,3,2009,5/12/17,1,25844
Bronx,3,2009,5/12/17,1,25847
Bronx,3,2009,5/12/17,1,25848
Bronx,3,2009,5/12/17,1,25849
Bronx,3,2009,5/12/17,1,25853
Bronx,3,2009,5/12/17,1,25855
Bronx,3,2009,5/12/17,1,25856
Bronx,3,2009,5/12/17,1,25858
Bronx,3,2009,5/12/17,1,25867
Bronx,3,2009,5/12/17,1,25882
Bronx,3,2009,5/12/17,1,25883
Bronx,3,2009,5/12/17,1,25886
Bronx,3,2009,5/12/17,1,25900
Bronx,3,2009,5/12/17,1,25901
Bronx,3,2009,5/12/17,1,25906
Bronx,3,2009,5/12/17,1,25909
Bronx,3,2009,5/12/17,1,25911
Bronx,3,2009,5/12/17,1,25913
Bronx,3,2009,5/12/17,1,25922
Bronx,3,2009,5/12/17,1,25925
Bronx,3,2009,5/12/17,1,25927
Bronx,3,2009,5/12/17,1,25929
Bronx,3,2009,5/12/17,1,25937
Bronx,3,2009,5/12/17,1,25943
Bronx,3,2009,5/12/17,1,25951
Bronx,3,2009,5/12/17,1,25958
Bronx,3,2009,5/12/17,1,25971
Bronx,3,2009,5/12/17,1,25977
Bronx,3,2009,5/12/17,1,25990
Bronx,3,2009,5/12/17,1,25992
Bronx,3,2009,5/12/17,1,25996
Bronx,3,2009,5/12/17,1,25998
Bronx,3,2009,5/12/17,1,26000
Bronx,3,2009,5/12/17,1,26001
Bronx,3,2009,5/12/17,1,26010
Bronx,3,2009,5/12/17,1,26012
Bronx,3,2009,5/12/17,1,26021
Bronx,3,2009,5/12/17,1,26024
Bronx,3,2009,5/12/17,1,26027
Bronx,3,2009,5/12/17,1,26031
Bronx,3,2009,5/12/17,1,26033
Bronx,3,2009,5/12/17,1,26040
Bronx,3,2009,5/12/17,1,26043
Bronx,3,2009,5/12/17,1,26046
Bronx,3,2009,5/12/17,1,26048
Bronx,3,2009,5/12/17,1,26049
Bronx,3,2009,5/12/17,1,26058
Bronx,3,2009,5/12/17,1,26060
Bronx,3,2009,5/12/17,1,26067
Bronx,3,2009,5/12/17,1,26069
Bronx,3,2009,5/12/17,1,26070
Bronx,3,2009,5/12/17,1,26078
Bronx,3,2009,5/12/17,1,26084
Bronx,3,2009,5/12/17,1,26087
Bronx,3,2009,5/12/17,1,26096
Bronx,3,2009,5/12/17,1,26100
Bronx,3,2009,5/12/17,1,26108
Bronx,3,2009,5/12/17,1,26113
Bronx,3,2009,5/12/17,1,26115
Bronx,3,2009,5/12/17,1,26116
Bronx,3,2009,5/12/17,1,26117
Bronx,3,2009,5/12/17,1,26126
Bronx,3,2009,5/12/17,1,26132
Bronx,3,2009,5/12/17,1,26135
Bronx,3,2009,5/12/17,1,26136
Bronx,3,2009,5/12/17,1,26140
Bronx,3,2009,5/12/17,1,26142
Bronx,3,2009,5/12/17,1,26145
Bronx,3,2009,5/12/17,1,26146
Bronx,3,2009,5/12/17,1,26152
Bronx,3,2009,5/12/17,1,26154
Bronx,3,2009,5/12/17,1,26161
Bronx,3,2009,5/12/17,1,26168
Bronx,3,2009,5/12/17,1,26169
Bronx,3,2009,5/12/17,1,26178
Bronx,3,2009,5/12/17,1,26180
Bronx,3,2009,5/12/17,1,26182
Bronx,3,2009,5/12/17,1,26183
Bronx,3,2009,5/12/17,1,26188
Bronx,3,2009,5/12/17,1,26191
Bronx,3,2009,5/12/17,1,26194
Bronx,3,2009,5/12/17,1,26195
Bronx,3,2009,5/12/17,1,26197
Bronx,3,2009,5/12/17,1,26198
Bronx,3,2009,5/12/17,1,26200
Bronx,3,2009,5/12/17,1,26201
Bronx,3,2009,5/12/17,1,26203
Bronx,3,2009,5/12/17,1,26208
Bronx,3,2009,5/12/17,1,26211
Bronx,3,2009,5/12/17,1,26228
Bronx,3,2009,5/12/17,1,26237
Bronx,3,2009,5/12/17,1,26238
Bronx,3,2009,5/12/17,1,26239
Bronx,3,2009,5/12/17,1,26244
Bronx,3,2009,5/12/17,1,26245
Bronx,3,2009,5/12/17,1,26249
Bronx,3,2009,5/12/17,1,26251
Bronx,3,2009,5/12/17,1,26252
Bronx,3,2009,5/12/17,1,26260
Bronx,3,2009,5/12/17,1,26264
Bronx,3,2009,5/12/17,1,26268
Bronx,3,2009,5/12/17,1,26270
Bronx,3,2009,5/12/17,1,26274
Bronx,3,2009,5/12/17,1,26278
Bronx,3,2009,5/12/17,1,26279
Bronx,3,2009,5/12/17,1,26285
Bronx,3,2009,5/12/17,1,26291
Bronx,3,2009,5/12/17,1,26295
Bronx,3,2009,5/12/17,1,26298
Bronx,3,2009,5/12/17,1,26299
Bronx,3,2009,5/12/17,1,26301
Bronx,3,2009,5/12/17,1,26303
Bronx,3,2009,5/12/17,1,26304
Bronx,3,2009,5/12/17,1,26310
Bronx,3,2009,5/12/17,1,26319
Bronx,3,2009,5/12/17,1,26322
Bronx,3,2009,5/12/17,1,26324
Bronx,3,2009,5/12/17,1,26326
Bronx,3,2009,5/12/17,1,26331
Bronx,3,2009,5/12/17,1,26333
Bronx,3,2009,5/12/17,1,26339
Bronx,3,2009,5/12/17,1,26342
Bronx,3,2009,5/12/17,1,26344
Bronx,3,2009,5/12/17,1,26356
Bronx,3,2009,5/12/17,1,26360
Bronx,3,2009,5/12/17,1,26363
Bronx,3,2009,5/12/17,1,26368
Bronx,3,2009,5/12/17,1,26369
Bronx,3,2009,5/12/17,1,26372
Bronx,3,2009,5/12/17,1,26378
Bronx,3,2009,5/12/17,1,26382
Bronx,3,2009,5/12/17,1,26386
Bronx,3,2009,5/12/17,1,26387
Bronx,3,2009,5/12/17,1,26391
Bronx,3,2009,5/12/17,1,26396
Bronx,3,2009,5/12/17,1,26400
Bronx,3,2009,5/12/17,1,26408
Bronx,3,2009,5/12/17,1,26410
Bronx,3,2009,5/12/17,1,26425
Bronx,3,2009,5/12/17,1,26433
Bronx,3,2009,5/12/17,1,26435
Bronx,3,2009,5/12/17,1,26449
Bronx,3,2009,5/12/17,1,26456
Bronx,3,2009,5/12/17,1,26457
Bronx,3,2009,5/12/17,1,26461
Bronx,3,2009,5/12/17,1,26463
Bronx,3,2009,5/12/17,1,26464
Bronx,3,2009,5/12/17,1,26470
Bronx,3,2009,5/12/17,1,26474
Bronx,3,2009,5/12/17,1,26476
Bronx,3,2009,5/12/17,1,26478
Bronx,3,2009,5/12/17,1,26487
Bronx,3,2009,5/12/17,1,26492
Bronx,3,2009,5/12/17,1,26495
Bronx,3,2009,5/12/17,1,26496
Bronx,3,2009,5/12/17,1,26499
Bronx,3,2009,5/12/17,1,26504
Bronx,3,2009,5/12/17,1,26517
Bronx,3,2009,5/12/17,1,26524
Bronx,3,2009,5/12/17,1,26528
Bronx,3,2009,5/12/17,1,26538
Bronx,3,2009,5/12/17,1,26539
